project_name,version,class_name,wmc,rfc,loc,max_cc,avg_cc,cbo,ca,ce,ic,cbm,lcom,lcom3,dit,noc,mfa,npm,dam,moa,cam,amc,bug
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.liquibase.ChangeLogVersionFinder,11,33,151,2,1.2727272727272727,22,6,0,0,14,55,1.0,0,0,0.0,8,0.36363636363636365,11,0.3333333333333333,13.727272727272727,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.liquibase.ChangeLogVersions,2,2,46,1,1.0,0,0,0,0,0,1,1.0,0,0,0.0,2,1.0,2,0,23.0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.order.DrugSuggestion,10,10,94,1,1.0,0,0,0,0,0,45,1.0,0,0,0.0,10,1.0,5,1.0,9.4,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.order.OrderUtil,2,7,92,5,4.5,5,3,2,0,0,1,1.0,0,0,0.0,2,0,0,0.0,46.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.BaseCustomizableValidator,1,12,80,11,11.0,11,0,0,0,0,0,0,0,0,0.0,1,1.0,1,0,80.0,6
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.DrugOrderValidator,6,43,196,10,5.333333333333333,37,1,5,1,5,15,1.0,1,0,0.0,2,0,0,0.41025641025641024,32.666666666666664,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.RoleValidator,2,9,69,4,2.5,7,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,34.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.FieldValidator,2,11,80,4,2.5,9,0,1,0,0,1,1.0,0,0,0.0,2,1.0,1,0.0,40.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.PatientIdentifierValidator,7,36,224,5,3.142857142857143,29,3,2,0,11,21,1.0,0,0,0.0,6,1.0,1,0.1111111111111111,32.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ImplementationIdValidator,2,7,56,3,2.0,5,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,28.0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ConceptValidator,2,39,260,32,16.5,37,0,4,1,0,1,1.0,1,0,0.3333333333333333,2,1.0,1,0.0,130.0,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.EncounterTypeValidator,2,15,70,4,2.5,13,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,35.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ConceptClassValidator,2,14,68,4,2.5,12,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,34.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ConceptDrugValidator,2,5,63,2,1.5,3,0,1,0,0,1,1.0,0,0,0.0,2,1.0,1,0.0,31.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.PersonNameValidator,4,25,165,8,3.5,21,0,1,0,6,6,1.0,0,0,0.0,3,1.0,1,0.09090909090909091,41.25,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.PersonMergeLogValidator,2,7,63,2,1.5,5,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0.0,31.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ConceptDatatypeValidator,2,7,59,2,1.5,5,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,29.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.VisitTypeValidator,2,7,57,2,1.5,5,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,28.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.LocationValidator,2,18,92,6,3.5,16,0,1,1,0,1,1.0,1,0,0.3333333333333333,2,0,0,0.0,46.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.VisitAttributeTypeValidator,2,5,46,2,1.5,3,0,1,1,0,1,1.0,1,0,0.0,2,0,0,0.0,23.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.CohortValidator,2,13,65,7,4.0,11,0,3,0,0,1,1.0,0,0,0.0,2,0,0,0.0,32.5,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.HL7SourceValidator,2,7,58,2,1.5,5,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0.0,29.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.EncounterRoleValidator,1,11,51,3,3.0,10,0,1,1,0,0,0,1,0,0.0,1,0,0,0,51.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ObsValidator,11,87,536,37,7.181818181818182,76,2,6,0,12,55,1.0,0,0,0.0,3,0.0,0,0.1797752808988764,48.72727272727273,8
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ServiceOrderValidator,2,9,64,4,2.5,7,0,2,1,0,1,1.0,1,0,0.5,2,0,0,0.0,32.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.BaseAttributeValidator,2,7,51,3,2.0,5,0,0,0,1,1,1.0,0,0,0.0,2,0,0,0.0,25.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.FieldTypeValidator,2,14,66,4,2.5,12,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,33.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ConceptMapTypeValidator,2,13,75,4,2.5,11,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,37.5,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.UserValidator,5,44,211,15,4.2,39,0,2,0,4,10,1.0,0,0,0.0,4,1.0,2,0.14285714285714285,42.2,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.FormValidator,2,11,74,4,2.5,9,1,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,37.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ProgramValidator,2,12,70,4,2.5,10,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,35.0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.AlertValidator,2,8,62,2,1.5,6,0,1,0,0,1,1.0,0,0,0.0,2,1.0,1,0.0,31.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.OrderFrequencyValidator,2,14,76,5,3.0,12,0,3,0,0,1,1.0,0,0,0.0,2,0,0,0.0,38.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.SchedulerFormValidator,2,13,97,6,3.5,11,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0.0,48.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.LocationTagValidator,2,6,48,2,1.5,4,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,24.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.PatientValidator,2,18,105,7,4.0,16,1,2,1,1,1,1.0,1,0,0.0,2,1.0,2,0.0,52.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.PersonAddressValidator,2,30,133,12,6.5,28,0,1,0,0,1,1.0,0,0,0.0,2,1.0,1,0.0,66.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.EncounterValidator,2,18,106,7,4.0,16,0,2,0,0,1,1.0,0,0,0.0,2,1.0,1,0.0,53.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.PersonValidator,11,46,227,4,2.272727272727273,35,1,3,0,11,55,1.0,0,0,0.0,2,1.0,3,0.31736526946107785,20.636363636363637,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.RelationshipTypeValidator,2,15,66,3,2.0,13,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,33.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.LocationAttributeTypeValidator,2,13,62,3,2.0,11,0,1,1,0,1,1.0,1,0,0.0,2,0,0,0.0,31.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ConceptNameTagValidator,2,12,69,4,2.5,10,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,34.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ConceptSourceValidator,2,6,58,2,1.5,4,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,29.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.PatientIdentifierTypeValidator,2,13,70,3,2.0,11,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,35.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.VisitValidator,7,54,184,8,2.4285714285714284,47,0,3,1,5,21,1.0,1,0,0.125,2,1.0,0,0.037037037037037035,26.285714285714285,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.PrivilegeValidator,2,7,58,2,1.5,5,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,29.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.StateConversionValidator,2,6,63,2,1.5,4,0,1,0,0,1,1.0,0,0,0.0,2,1.0,1,0.0,31.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.PersonAttributeTypeValidator,2,12,59,2,1.5,10,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,29.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.DrugValidator,2,18,116,10,5.5,16,0,4,0,0,1,1.0,0,0,0.0,2,0,0,0.0,58.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.BaseAttributeTypeValidator,1,17,102,12,12.0,16,0,0,0,0,0,0,0,0,0.0,1,0,0,0,102.0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.OrderValidator,8,33,158,6,2.625,25,1,4,0,6,28,1.0,0,0,0.0,2,0,0,0.5217391304347826,19.75,6
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.RequireNameValidator,2,5,50,2,1.5,3,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0.0,25.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.PatientProgramValidator,2,31,219,29,15.0,29,0,3,0,0,1,1.0,0,0,0.0,2,1.0,1,0.0,109.5,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ProviderAttributeTypeValidator,2,13,71,4,2.5,11,0,1,1,0,1,1.0,1,0,0.3333333333333333,2,0,0,0.0,35.5,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ProviderValidator,2,15,91,4,2.5,13,0,2,1,0,1,1.0,1,0,0.3333333333333333,2,1.0,1,0.0,45.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ValidateUtil,8,28,177,6,2.25,20,6,0,0,3,28,1.0,0,0,0.0,8,1.0,2,0.10526315789473684,22.125,21
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.AllergyValidator,2,21,99,11,6.0,19,0,3,0,0,1,1.0,0,0,0.0,2,1.0,2,0.0,49.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ConceptAttributeTypeValidator,2,13,56,3,2.0,11,0,1,1,0,1,1.0,1,0,0.3333333333333333,2,0,0,0.0,28.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.DiagnosisValidator,2,9,72,8,4.5,7,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,36.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.TestOrderValidator,0,0,25,0,0,0,0,1,1,0,0,0,1,0,1.0,0,0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.OrderTypeValidator,2,16,101,10,5.5,14,0,3,0,0,1,1.0,0,0,0.0,2,0,0,0.0,50.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ConceptReferenceTermValidator,2,22,144,15,8.0,20,0,2,0,0,1,1.0,0,0,0.0,2,0,0,0.0,72.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.ConditionValidator,2,6,54,5,3.0,4,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,27.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.validator.RelationshipValidator,2,9,73,5,3.0,7,0,1,0,0,1,1.0,0,0,0.0,2,0,0,0.0,36.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.obs.ComplexData,8,8,124,1,1.0,0,11,0,0,0,28,1.0,0,0,0.0,6,0.8,4,0.09090909090909091,15.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.obs.handler.TextHandler,3,35,170,8,4.666666666666667,32,2,2,1,0,3,1.0,1,0,0.0,3,1.0,2,0.5,56.666666666666664,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.obs.handler.AbstractHandler,9,39,174,3,1.6666666666666667,30,1,2,0,7,36,1.0,0,0,0.0,8,0.3333333333333333,3,0.3170731707317073,19.333333333333332,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.obs.handler.ImageHandler,3,34,172,8,4.666666666666667,31,2,2,1,0,3,1.0,1,0,0.75,3,1.0,3,0.5,57.333333333333336,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.obs.handler.BinaryStreamHandler,3,26,124,4,2.3333333333333335,23,1,2,1,0,3,1.0,1,0,0.75,3,1.0,2,0.5,41.333333333333336,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.obs.handler.MediaHandler,3,24,117,3,2.0,21,1,2,1,0,3,1.0,1,0,0.75,3,1.0,3,0.5,39.0,8
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.obs.handler.BinaryDataHandler,3,29,142,6,3.3333333333333335,26,2,2,1,0,3,1.0,1,0,0.75,3,1.0,2,0.5,47.333333333333336,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.collection.CollectionPart,5,6,70,1,1.0,1,0,0,0,0,10,1.0,0,0,0.0,5,1.0,4,0,14.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.collection.ListPart,3,3,50,1,1.0,0,0,0,1,0,3,1.0,1,0,0.625,3,1.0,1,0,16.666666666666668,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.messagesource.PresentationMessage,8,8,115,1,1.0,0,6,0,0,0,28,1.0,0,0,0.0,8,1.0,4,0.3333333333333333,14.375,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.messagesource.PresentationMessageMap,12,27,142,2,1.1666666666666667,15,1,0,0,13,66,1.0,0,0,0.0,12,1.0,2,0.20689655172413793,11.833333333333334,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.messagesource.impl.MessageSourceServiceImpl,17,35,210,2,1.1764705882352942,18,1,1,0,14,136,1.0,0,0,0.0,17,1.0,3,0.1,12.352941176470589,6
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.messagesource.impl.DefaultMessageSourceServiceImpl,18,20,151,2,1.0555555555555556,2,1,1,0,2,153,1.0,0,0,0.0,18,1.0,1,0.1,8.38888888888889,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.messagesource.impl.CachedMessageSource,8,22,127,2,1.75,14,0,2,1,3,28,1.0,1,0,0.0,7,0.0,1,0.125,15.875,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.messagesource.impl.MutableResourceBundleMessageSource,14,59,374,9,3.0,45,1,1,1,11,91,1.0,1,0,0.0,10,1.0,3,0.125,26.714285714285715,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.parameter.VisitSearchCriteriaBuilder,13,14,191,1,1.0,1,0,5,0,0,78,1.0,0,0,0.0,13,1.0,9,0.1092436974789916,14.692307692307692,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.parameter.OrderSearchCriteria,18,18,304,1,1.0,0,3,6,0,0,153,1.0,0,0,0.0,18,1.0,14,0,16.88888888888889,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.parameter.EncounterSearchCriteria,11,11,161,1,1.0,0,6,7,0,0,55,1.0,0,0,0.0,11,1.0,10,0,14.636363636363637,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.parameter.VisitSearchCriteria,22,22,253,1,1.0,0,2,5,0,0,231,1.0,0,0,0.0,22,1.0,9,0.13402061855670103,11.5,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.parameter.EncounterSearchCriteriaBuilder,12,12,164,1,1.0,0,5,7,0,0,66,1.0,0,0,0.0,12,1.0,10,0.13402061855670103,13.666666666666666,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.parameter.OrderSearchCriteriaBuilder,19,19,231,1,1.0,0,1,0,0,0,171,1.0,0,0,0.0,19,1.0,14,0.05154639175257732,12.157894736842104,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.parameter.MedicationDispenseCriteria,8,8,67,1,1.0,0,4,3,0,0,28,1.0,0,0,0.0,8,1.0,3,0.0,8.375,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.parameter.MedicationDispenseCriteriaBuilder,5,9,55,1,1.0,4,2,3,0,4,10,1.0,0,0,0.0,5,1.0,1,0.0,11.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.annotation.OpenmrsProfileExcludeFilter,2,16,94,9,5.5,14,2,0,0,1,1,1.0,0,0,0.0,2,0,0,0.0,47.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.annotation.AuthorizedAnnotationAttributes,9,13,171,3,2.111111111111111,4,1,0,0,0,36,1.0,0,0,0.0,9,1.0,1,0.23943661971830985,19.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.annotation.OpenmrsProfileIncludeFilter,1,4,41,2,2.0,3,0,0,0,0,0,0,0,0,0.0,1,1.0,1,0,41.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.CannotDeleteRoleWithChildrenException,0,0,58,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.InvalidActivationKeyException,0,0,37,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.PersonAttributeTypeLockedException,0,0,64,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.CannotUnvoidOrderException,0,0,24,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.DuplicateIdentifierException,0,0,36,0,0,0,2,1,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.ConceptStopWordException,0,0,42,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.ServiceNotFoundException,1,1,25,1,1.0,0,2,0,1,0,0,0,1,0,0.0,1,1.0,1,0,25.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.EventListeners,3,12,84,8,4.0,9,1,0,0,0,3,1.0,0,0,0.0,3,1.0,2,0.0,28.0,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.ConceptsLockedException,0,0,64,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.InvalidOperationOnObjectException,0,0,43,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.CannotDeleteObjectInUseException,0,0,39,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.InvalidFileTypeException,0,0,49,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.ShortPasswordException,0,0,32,0,0,0,2,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.OrderEntryException,0,0,33,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.UnchangeableObjectException,0,0,41,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.PasswordException,0,0,45,0,0,0,2,1,1,0,0,0,1,0,0,0,1.0,0,0,0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.DuplicateConceptNameException,0,0,27,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.OrderContext,10,15,114,2,1.1,5,2,2,0,5,45,1.0,0,0,0.0,10,1.0,3,0.09375,11.4,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.EditedOrderDoesNotMatchPreviousException,0,0,25,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.CannotUpdateObjectInUseException,0,0,39,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.EncounterTypeLockedException,0,0,64,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.AmbiguousOrderException,0,0,30,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.ConceptNameInUseException,0,0,62,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.IdentifierNotUniqueException,0,0,36,0,0,0,1,1,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.CannotStopInactiveOrderException,0,0,24,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.UnchangeablePropertyException,0,0,39,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.InvalidIdentifierFormatException,2,2,46,1,1.0,0,1,1,1,0,1,1.0,1,0,0.0,2,1.0,1,0,23.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.InsufficientIdentifiersException,0,0,30,0,0,0,2,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.MissingRequiredIdentifierException,0,0,36,0,0,0,2,1,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.PatientIdentifierException,2,2,47,1,1.0,0,4,1,1,0,1,1.0,1,0,0.0,2,1.0,1,0,23.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.APIException,0,0,83,0,0,0,92,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.ProgramNameDuplicatedException,0,0,31,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.BlankIdentifierException,0,0,75,0,0,0,2,2,1,0,0,0,1,0,1.0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.MissingRequiredPropertyException,0,0,38,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.PatientIdentifierTypeLockedException,0,0,66,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.ValidationException,2,2,102,1,1.0,0,1,0,1,0,1,1.0,1,0,0.0,2,0.5,1,0,51.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.InvalidCheckDigitException,0,0,36,0,0,0,1,1,1,0,0,0,1,0,1.0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.OpenmrsPropertyConfig,1,7,43,1,1.0,6,0,0,0,0,0,0,0,0,0.0,1,0,0,0,43.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.InvalidCharactersPasswordException,0,0,32,0,0,0,2,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.FormsLockedException,0,0,62,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.APIAuthenticationException,0,0,60,0,0,0,8,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.ConceptInUseException,0,0,59,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0,0,0,0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.WeakPasswordException,0,0,34,0,0,0,2,1,1,0,0,0,1,0,0,0,1.0,0,0,0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.CannotStopDiscontinuationOrderException,0,0,25,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.PersonUnvoidHandler,1,8,59,2,2.0,7,0,2,0,0,0,0,0,0,0.0,1,0,0,0,59.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.VoidSaveHandler,1,7,84,4,4.0,6,0,1,0,0,0,0,0,0,0.0,1,0,0,0,84.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.RequireVoidReasonVoidHandler,1,2,52,2,2.0,1,0,6,0,0,0,0,0,0,0.0,1,0,0,0,52.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.ExistingVisitAssignmentHandler,2,17,86,7,4.0,15,2,4,1,0,1,1.0,1,0,0.0,2,0,0,0.0,43.0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.NoVisitAssignmentHandler,2,4,36,1,1.0,2,1,1,1,0,1,1.0,1,0,0.0,2,0,0,0.0,18.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.ConceptSaveHandler,1,13,78,13,13.0,12,0,7,0,0,0,0,0,0,0.0,1,0,0,0,78.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.BaseUnretireHandler,1,8,65,2,2.0,7,0,1,0,0,0,0,0,0,0.0,1,0,0,0,65.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.UserSaveHandler,2,10,60,3,2.5,8,0,2,0,1,1,1.0,0,0,0.0,1,0,0,0.3333333333333333,30.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.VisitUnvoidHandler,1,8,45,3,3.0,7,0,3,0,0,0,0,0,0,0.0,1,0,0,0,45.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.RetireSaveHandler,1,7,85,4,4.0,6,0,1,0,0,0,0,0,0,0.0,1,0,0,0,85.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.ConceptProposalHandler,1,8,52,4,4.0,7,0,2,0,0,0,0,0,0,0.0,1,0,0,0,52.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.PatientDataVoidHandler,1,12,71,4,4.0,11,0,3,0,0,0,0,0,0,0.0,1,0,0,0,71.0,4
